year,week,h_team,a_team,div_game,line,over,temp,elo_d,appg_d,wins_d,poss_d,otds_d,ryds_d,rypc_d,npyd_d,pypa_d,cpct_d,1dcv_d,3pct_d,sack_d,ints_d,turn_d,peny_d,h_wins,line_w,over_w
2013,14.0,CHI,DAL,0.0,-1.5,49.0,8.0,-35.271999999999935,0.833333333333,-0.333333333333,3.33333333333,0.0,26.0,0.163184731935,60.6666666667,1.14395893159,0.040456725653,3.66666666667,0.0757099518129,-0.333333333333,-0.166666666667,0.166666666667,0.333333333333,1.0,1.0,1.0
2013,14.0,CIN,IND,0.0,-7.0,43.0,25.0,84.96800000000007,5.66666666667,0.0,3.47777777778,0.666666666667,26.6666666667,-0.217028879322,24.5,1.37574785392,0.0400880553063,0.333333333333,0.0751874716271,-0.666666666667,0.666666666667,0.666666666667,18.1666666667,1.0,1.0,1.0
2013,14.0,DEN,TEN,0.0,-13.5,49.5,18.0,256.278,10.5,0.333333333333,-0.0388888888889,1.33333333333,3.66666666667,-0.747445458644,69.6666666667,0.7746866425,-0.0271386346299,4.83333333333,-0.0882966570467,-0.5,0.0,0.333333333333,7.83333333333,1.0,1.0,1.0
2013,14.0,GB,ATL,0.0,-3.5,47.0,9.0,46.057999999999765,3.0,0.0,-0.00833333333334,0.0,32.0,-0.331360036177,-1.83333333333,1.28855869808,-0.0113052894376,-0.166666666667,-0.0705687830688,-0.666666666667,-0.333333333333,-0.833333333333,-1.66666666667,1.0,0.0,0.0
2013,14.0,JAX,HOU,1.0,3.5,43.5,72.0,-68.48800000000006,-3.33333333333,0.5,-0.347222222222,-0.5,-16.0,-0.533877861489,-17.8333333333,-1.08121415539,0.0922253979429,1.0,-0.0304255793226,0.5,0.5,0.166666666667,0.333333333333,1.0,1.0,1.0
2013,14.0,LAC,NYG,0.0,-4.0,47.0,53.0,-32.33899999999994,0.166666666667,-0.5,-1.09722222222,0.5,10.3333333333,0.628608117356,93.6666666667,1.92580042496,0.0471986784095,4.66666666667,0.0812478092083,-0.5,0.166666666667,-0.333333333333,16.8333333333,1.0,1.0,1.0
2013,14.0,NE,CLE,0.0,-9.5,47.5,30.0,287.4000000000001,14.0,0.5,1.09722222222,1.66666666667,47.1666666667,0.592113810393,25.0,1.30883100744,0.102093573287,8.16666666667,0.044941224353,-0.333333333333,-0.5,-0.833333333333,-13.3333333333,1.0,0.0,1.0
2013,14.0,NO,CAR,1.0,-3.0,47.0,70.0,-22.703000000000202,0.833333333333,-0.333333333333,-1.35833333333,0.5,-28.6666666667,-0.533514031894,95.1666666667,1.02868932893,0.0904140062095,2.5,-0.00137705431823,-0.5,-0.5,0.0,16.8333333333,1.0,1.0,0.0
2013,14.0,NYJ,OAK,0.0,-3.0,39.0,33.0,19.298999999999978,-7.83333333333,0.0,0.672222222222,-1.16666666667,-3.16666666667,-0.0743525904597,-67.8333333333,-0.778839424682,-0.0569968723723,-1.83333333333,-0.05534003034,1.66666666667,0.5,0.333333333333,-15.1666666667,1.0,1.0,1.0
2013,14.0,PHI,DET,0.0,-2.0,51.0,27.0,5.05399999999986,-5.0,0.166666666667,-8.43333333333,-0.833333333333,-21.0,-0.707920287913,-92.1666666667,1.17886486346,0.0768063760729,-4.83333333333,-0.195981150915,2.16666666667,-0.833333333333,-1.66666666667,6.33333333333,1.0,1.0,1.0
2013,14.0,PIT,MIA,0.0,-3.0,40.5,25.0,6.9370000000001255,6.5,0.0,1.10833333333,1.16666666667,-20.0,-0.511396606169,36.1666666667,0.239185237167,-0.0119514307955,2.5,0.0692231379731,-0.666666666667,-0.166666666667,-0.333333333333,-3.66666666667,0.0,0.0,1.0
2013,14.0,SF,SEA,1.0,-2.0,41.0,43.0,-68.17799999999988,-5.16666666667,-0.333333333333,1.225,-0.666666666667,-14.8333333333,-0.3037596011,-51.8333333333,-1.50792103401,-0.0699531173906,-2.83333333333,-0.092649017649,0.666666666667,0.0,0.166666666667,-34.1666666667,1.0,0.0,0.0
2013,14.0,TB,BUF,0.0,-2.5,42.5,82.0,18.80399999999986,-0.166666666667,0.166666666667,1.85,0.0,-18.3333333333,-0.590264630494,-19.3333333333,1.86611955038,0.0787664745385,-0.666666666667,-0.0718306547254,1.16666666667,-0.5,-1.0,19.8333333333,1.0,1.0,0.0
2013,14.0,WAS,KC,0.0,3.0,44.0,30.0,-102.66600000000017,-4.83333333333,-0.333333333333,1.46111111111,-0.166666666667,30.3333333333,-0.464260931828,-22.0,0.407494766726,-0.00615273635951,-0.833333333333,0.0828859951538,1.0,0.666666666667,0.666666666667,-8.83333333333,0.0,0.0,1.0
2013,15.0,ATL,WAS,0.0,-5.5,50.0,70.0,73.20600000000013,1.66666666667,0.0,-3.76944444444,0.0,-48.3333333333,0.00491758545327,26.3333333333,-0.161909788076,0.0338824473159,0.0,-0.0208087936029,-1.16666666667,0.333333333333,0.833333333333,-7.5,1.0,0.0,1.0
2013,15.0,CAR,NYJ,0.0,-10.0,41.0,54.0,221.76,6.0,0.5,4.72222222222,1.0,0.166666666667,-0.105354888725,48.0,0.333523013369,0.0935957371454,6.16666666667,0.198671426613,-0.5,-0.666666666667,-1.0,-11.5,1.0,0.0,1.0
2013,15.0,CLE,CHI,0.0,-1.0,43.5,25.0,-158.625,-4.83333333333,-0.333333333333,-4.63611111111,-0.333333333333,-30.8333333333,-0.256415915578,-3.83333333333,-0.475279593489,-0.0558551733827,-5.16666666667,-0.119001205766,0.833333333333,0.666666666667,1.33333333333,-7.5,0.0,0.0,1.0
2013,15.0,DAL,GB,0.0,-4.0,50.0,70.0,17.70199999999977,8.83333333333,0.333333333333,-2.46666666667,1.33333333333,-8.16666666667,0.916304952372,-34.1666666667,-1.13907806804,-0.0467817603931,0.0,0.0562053687054,-1.0,-1.0,-1.33333333333,29.8333333333,0.0,0.0,1.0
2013,15.0,DEN,LAC,1.0,-9.5,56.5,37.0,208.48299999999995,11.5,0.5,-0.572222222222,1.83333333333,28.0,-0.0773208673983,35.5,-0.292175598746,-0.0338277586827,5.33333333333,-0.0316607004107,-1.16666666667,0.333333333333,0.833333333333,6.0,0.0,0.0,0.0
2013,15.0,DET,BAL,0.0,-5.5,49.0,70.0,-99.59999999999991,5.33333333333,-0.166666666667,0.172222222222,1.33333333333,44.6666666667,1.45666969558,103.333333333,1.47061198504,-0.0593390681516,4.0,0.0696019394549,-2.5,0.166666666667,1.5,-6.33333333333,0.0,0.0,0.0
2013,15.0,IND,HOU,1.0,-6.0,47.0,70.0,153.404,-0.333333333333,0.5,-4.06666666667,0.0,-19.8333333333,0.107376253133,-4.0,-0.493595772811,0.0251839109663,1.66666666667,-0.0642622083799,0.333333333333,0.166666666667,0.0,-23.5,1.0,1.0,0.0
2013,15.0,JAX,BUF,0.0,4.0,43.0,60.0,-46.047000000000025,1.83333333333,0.5,0.794444444444,0.166666666667,-33.1666666667,-0.75129244007,0.833333333333,-0.108002340684,0.0343740685005,-0.833333333333,0.00630873899063,-0.5,-0.5,-1.33333333333,-10.0,0.0,0.0,1.0
2013,15.0,LAR,NO,0.0,7.0,47.5,70.0,-161.3979999999999,-2.33333333333,-0.333333333333,-1.09444444444,-1.0,63.5,1.40736469378,-114.333333333,0.446081620028,-0.161126498041,-5.33333333333,-0.130708180708,1.33333333333,0.333333333333,0.166666666667,10.5,1.0,1.0,0.0
2013,15.0,MIA,NE,1.0,-2.5,46.5,84.0,-131.0050000000001,-10.5,-0.166666666667,-0.177777777778,-1.83333333333,-21.0,-0.089968497386,-75.0,-1.34225838194,-0.0176626878825,-9.5,-0.110813492063,-0.166666666667,0.166666666667,-0.666666666667,6.16666666667,1.0,1.0,0.0
2013,15.0,MIN,PHI,0.0,7.0,53.0,70.0,-99.875,-2.16666666667,-0.333333333333,6.72777777778,-0.833333333333,13.0,0.553059215914,-10.6666666667,-2.66701257069,-0.0322355143864,1.83333333333,0.0603902225226,0.0,0.5,0.833333333333,-3.5,1.0,1.0,1.0
2013,15.0,NYG,SEA,0.0,9.5,43.5,36.0,-238.37599999999998,-6.83333333333,-0.166666666667,2.15277777778,-1.0,-14.3333333333,0.0638923161105,-14.1666666667,-2.28481696544,-0.0287134162134,0.0,-0.0939479380269,0.5,0.333333333333,1.0,-32.6666666667,0.0,0.0,0.0
2013,15.0,OAK,KC,1.0,6.0,44.0,64.0,-195.65900000000033,-6.0,-0.333333333333,-1.88055555556,-0.5,-10.8333333333,-0.757854804734,23.6666666667,0.747573239901,-0.0818663640073,-4.16666666667,-0.00249526302158,-0.333333333333,0.5,0.666666666667,8.0,0.0,0.0,1.0
2013,15.0,PIT,CIN,1.0,1.5,44.5,26.0,-135.4659999999999,-3.33333333333,-0.166666666667,-1.03333333333,-0.333333333333,-43.6666666667,-0.391522122892,40.5,0.25755498159,0.0331397893322,-0.333333333333,0.0241544446266,0.333333333333,-1.16666666667,-1.16666666667,-18.8333333333,1.0,1.0,1.0
2013,15.0,TB,SF,0.0,4.5,41.0,70.0,-225.38200000000006,0.666666666667,0.0,1.65833333333,0.166666666667,9.16666666667,-0.1680735161,-9.16666666667,0.430538958867,0.0418140214929,-0.333333333333,-0.0859557109557,0.0,0.166666666667,-0.333333333333,29.6666666667,0.0,0.0,1.0
2013,15.0,TEN,ARI,0.0,3.0,43.0,37.0,-99.76299999999992,-4.16666666667,-0.5,-3.25555555556,0.166666666667,24.3333333333,0.757733516749,-46.5,-1.28088427868,-0.0592738953819,-1.5,0.0908098845599,-0.666666666667,0.5,0.833333333333,9.33333333333,0.0,0.0,1.0
2013,16.0,BAL,NE,0.0,-1.5,45.5,65.0,-45.14800000000014,-10.3333333333,0.166666666667,0.658333333333,-2.16666666667,-17.3333333333,-0.889904450825,-161.166666667,-2.32283210819,-0.0895418077599,-10.3333333333,-0.124386656372,0.5,0.666666666667,-0.166666666667,25.5,0.0,0.0,1.0
2013,16.0,BUF,MIA,1.0,1.5,42.0,41.0,-152.4559999999999,-2.0,-0.333333333333,-0.961111111111,-0.333333333333,51.8333333333,0.504730928207,-67.0,-0.65085183559,-0.0524632819691,0.0,-0.0395571898861,-0.166666666667,0.5,1.16666666667,24.5,1.0,1.0,0.0
2013,16.0,CAR,NO,1.0,-3.0,44.5,72.0,11.773999999999887,-3.16666666667,0.166666666667,0.805555555556,-1.0,26.5,0.44404613501,-106.0,-0.157094914132,-0.104483879654,-6.0,-0.0504266974855,1.0,0.166666666667,-0.5,-14.1666666667,1.0,1.0,0.0
2013,16.0,CIN,MIN,0.0,-7.5,48.0,53.0,127.28200000000015,-3.33333333333,-0.166666666667,-0.108333333333,-0.166666666667,-22.5,-0.507141916916,-28.1666666667,-1.55784469021,-0.0510518482433,-2.66666666667,-0.0594397475589,-1.0,0.5,0.5,24.3333333333,1.0,1.0,1.0
2013,16.0,DET,NYG,0.0,-9.0,47.0,70.0,20.55699999999979,5.83333333333,-0.166666666667,2.58055555556,1.0,31.0,0.520306918113,69.8333333333,0.171268025985,-0.130304921705,3.5,0.14532967033,-2.0,0.166666666667,0.833333333333,15.8333333333,0.0,0.0,0.0
2013,16.0,GB,PIT,0.0,-2.0,43.5,23.0,-14.480999999999767,-7.33333333333,-0.333333333333,-3.15277777778,-0.666666666667,18.8333333333,0.552843797452,5.5,0.296050283061,-0.017944779765,0.5,-0.043370681606,1.33333333333,1.0,1.33333333333,0.166666666667,0.0,0.0,1.0
2013,16.0,HOU,DEN,0.0,9.5,53.0,70.0,-323.07000000000016,-14.1666666667,-0.666666666667,-1.21666666667,-2.16666666667,-36.3333333333,0.215657667099,-87.0,-1.70992294042,-0.103454358342,-10.1666666667,-0.0671887480711,1.66666666667,0.5,0.0,11.3333333333,0.0,0.0,0.0
2013,16.0,JAX,TEN,1.0,4.0,44.0,79.0,-114.67000000000007,-3.0,0.5,-2.08055555556,-0.833333333333,-3.16666666667,-0.349824492505,-66.6666666667,-0.721971907024,-0.0486423931797,-4.5,-0.1196030685,1.0,0.0,-0.833333333333,-6.83333333333,0.0,0.0,0.0
2013,16.0,KC,IND,0.0,-7.0,46.5,22.0,30.161000000000058,13.8333333333,0.0,2.41111111111,1.5,38.0,1.0589799756,-15.3333333333,0.972269323936,0.0623288513991,2.16666666667,0.0203722203722,-0.166666666667,-0.666666666667,-0.333333333333,13.8333333333,0.0,0.0,0.0
2013,16.0,LAC,OAK,1.0,-9.0,50.0,67.0,219.51099999999997,0.333333333333,0.333333333333,5.07222222222,0.166666666667,17.6666666667,-0.0704172929126,25.3333333333,1.23817628858,0.123912199095,5.0,0.129961473711,0.833333333333,-1.16666666667,-1.5,-10.1666666667,1.0,1.0,0.0
2013,16.0,LAR,TB,0.0,-3.5,43.0,70.0,88.76600000000008,2.83333333333,-0.166666666667,-0.883333333333,0.333333333333,49.6666666667,1.80581371317,29.3333333333,0.718644677524,-0.0275813338804,2.5,0.176098901099,-0.833333333333,-0.333333333333,-0.166666666667,-7.0,1.0,1.0,0.0
2013,16.0,NYJ,CLE,0.0,-1.5,41.5,70.0,27.869000000000142,-6.16666666667,0.166666666667,-2.60277777778,-0.833333333333,50.8333333333,0.866292159325,-160.833333333,-0.993392780979,-0.0963995006236,-6.0,-0.0523401979284,0.5,0.166666666667,-0.333333333333,-16.1666666667,1.0,1.0,0.0
2013,16.0,PHI,CHI,0.0,-3.0,53.5,62.0,-43.152000000000044,3.66666666667,0.333333333333,-7.61111111111,1.16666666667,42.0,0.858247846238,-20.6666666667,2.12788954131,-0.0318489935498,-1.66666666667,-0.135749911853,0.666666666667,-0.333333333333,-0.833333333333,-1.33333333333,1.0,1.0,1.0
2013,16.0,SEA,ARI,1.0,-9.0,42.5,48.0,180.6479999999999,-1.16666666667,0.0,-2.31388888889,0.0,46.0,0.939032555447,-44.1666666667,1.22141905673,0.00531914550426,-2.33333333333,0.0434128371628,-1.0,0.166666666667,-0.333333333333,22.3333333333,0.0,0.0,0.0
2013,16.0,SF,ATL,0.0,-14.5,46.0,60.0,236.92000000000007,-0.333333333333,0.333333333333,1.09722222222,-0.666666666667,16.6666666667,-0.701485350398,-61.5,0.64817213188,-0.0620363369285,-4.5,-0.0654863654864,-0.166666666667,-0.166666666667,-0.666666666667,10.6666666667,1.0,0.0,1.0
2013,16.0,WAS,DAL,1.0,2.5,51.0,65.0,-141.2539999999999,-10.1666666667,-0.5,2.69722222222,-1.0,15.8333333333,-1.04995400033,1.83333333333,0.26203320189,0.00417663144637,-2.33333333333,0.0551319867496,1.5,0.166666666667,1.33333333333,-16.8333333333,0.0,1.0,0.0
2013,17.0,ARI,SF,1.0,-3.0,41.0,70.0,-103.3309999999999,2.66666666667,0.0,2.525,0.5,-29.0,-0.953485680448,79.1666666667,0.451024576375,0.061809803905,4.5,0.0474906550564,0.0,0.666666666667,0.666666666667,-0.833333333333,0.0,0.0,1.0
2013,17.0,ATL,CAR,1.0,5.5,46.5,70.0,-194.16299999999978,2.66666666667,-0.5,1.49444444444,0.5,-25.0,-0.30563441011,67.3333333333,-0.992741403766,0.0541065199359,4.5,0.0385087679205,0.333333333333,0.333333333333,1.16666666667,3.66666666667,0.0,1.0,0.0
2013,17.0,CHI,GB,1.0,3.0,51.0,26.0,29.65000000000009,3.16666666667,0.166666666667,4.69444444444,0.166666666667,3.33333333333,0.336726462653,39.8333333333,0.696276619278,0.0587028500166,2.83333333333,0.137084443334,-0.666666666667,-0.5,-0.333333333333,6.5,0.0,0.0,1.0
2013,17.0,CIN,BAL,1.0,-7.0,43.0,43.0,51.391000000000076,10.6666666667,0.0,2.23333333333,2.16666666667,10.0,-0.125024408057,14.8333333333,0.166034137845,0.00767340965713,1.16666666667,-0.0149294648134,-1.33333333333,-0.5,-0.166666666667,10.5,1.0,1.0,1.0
2013,17.0,DAL,PHI,1.0,7.0,54.0,70.0,-27.19100000000003,-5.5,-0.333333333333,-0.547222222222,-0.833333333333,-55.8333333333,0.222362719661,-49.5,-2.87344031544,-0.0614472930798,-2.83333333333,-0.0441773504274,-0.166666666667,0.333333333333,0.333333333333,13.8333333333,0.0,1.0,0.0
2013,17.0,IND,JAX,1.0,-11.5,45.0,70.0,265.60199999999986,2.83333333333,0.166666666667,1.76944444444,0.0,6.33333333333,0.615096380259,12.1666666667,-0.108027277344,-0.00740949385373,1.5,-0.0168724929754,-1.16666666667,-0.5,-0.833333333333,2.33333333333,1.0,1.0,0.0
2013,17.0,LAC,KC,1.0,-14.5,45.0,73.0,29.576000000000022,-5.66666666667,0.333333333333,5.05277777778,-1.0,-4.0,-1.55277369966,24.1666666667,0.841101464883,0.028772209125,0.666666666667,0.20450984201,-0.333333333333,-0.166666666667,-0.166666666667,-16.0,1.0,0.0,1.0
2013,17.0,MIA,NYJ,1.0,-7.0,41.0,79.0,109.2030000000002,2.66666666667,0.333333333333,2.63888888889,0.333333333333,-46.3333333333,-0.849534740606,86.5,0.916746982822,0.0967955367755,1.16666666667,-0.0579524642025,0.833333333333,-0.5,-0.833333333333,-0.666666666667,0.0,0.0,0.0
2013,17.0,MIN,DET,1.0,2.5,50.0,70.0,-7.601000000000113,2.16666666667,0.333333333333,-0.283333333333,0.166666666667,20.8333333333,0.715881352776,-23.3333333333,0.116907695948,0.0525810352254,-0.166666666667,-0.14883466207,2.0,-0.666666666667,-1.5,-7.16666666667,1.0,1.0,0.0
2013,17.0,NE,BUF,1.0,-7.0,46.5,39.0,243.08300000000008,7.66666666667,0.166666666667,1.62222222222,1.0,-31.6666666667,0.00672234208404,132.5,0.662754207175,0.0316114813371,9.5,0.124319239412,-0.5,-0.5,-0.333333333333,-28.0,1.0,1.0,1.0
2013,17.0,NO,TB,1.0,-10.5,47.0,70.0,185.05000000000018,-3.0,0.0,3.74166666667,0.0,-7.0,0.41785076502,119.5,-0.735765503373,0.0731930854044,7.33333333333,0.208442483442,-1.33333333333,0.166666666667,0.166666666667,-4.0,1.0,1.0,1.0
2013,17.0,NYG,WAS,1.0,-3.5,44.0,40.0,117.24900000000002,1.83333333333,0.5,-1.08055555556,0.0,-32.3333333333,-0.732472098132,-1.16666666667,0.644846357346,0.0505443630444,-0.166666666667,-0.0817110177404,-0.833333333333,0.666666666667,-0.166666666667,-1.5,1.0,1.0,0.0
2013,17.0,OAK,DEN,1.0,10.0,53.5,70.0,-367.55099999999993,-9.83333333333,-0.5,-2.15555555556,-1.33333333333,-25.8333333333,-0.202868643016,-78.0,-0.23982160299,-0.0580312886833,-9.0,0.00369676619677,0.333333333333,0.833333333333,1.0,-3.33333333333,0.0,0.0,0.0
2013,17.0,PIT,CLE,1.0,-9.5,44.5,40.0,204.06299999999987,8.5,0.666666666667,2.17222222222,1.0,-5.33333333333,-1.1955351033,-28.8333333333,0.556976294309,0.100601544237,0.0,-0.0306007445713,-1.66666666667,-1.33333333333,-1.83333333333,-10.1666666667,1.0,1.0,0.0
2013,17.0,SEA,LAR,1.0,-12.5,41.0,40.0,163.58000000000015,0.833333333333,0.0,1.81388888889,0.166666666667,-21.8333333333,-0.892240824808,38.3333333333,0.159351270635,0.0363656272421,1.33333333333,-0.0184565434565,0.166666666667,0.0,-0.333333333333,14.0,1.0,1.0,0.0
2013,17.0,TEN,HOU,1.0,-6.5,44.5,53.0,102.90899999999988,8.33333333333,0.333333333333,2.175,1.5,29.5,0.203277934004,19.0,0.919379581115,0.126548404747,7.0,0.0714779773603,-0.333333333333,-0.333333333333,0.166666666667,-25.1666666667,1.0,0.0,0.0
2014,1.0,ARI,LAC,0.0,-3.0,45.0,70.0,-8.851000000000113,-1.0625,0.0625,-2.58333333333,-0.3125,-26.5625,-0.393920777017,-20.375,-0.756007890961,-0.0624487599918,-2.75,-0.137910309755,0.6875,0.6875,0.625,-1.3125,1.0,0.0,0.0
2014,1.0,ATL,NO,1.0,3.0,51.5,70.0,-114.91200000000003,-3.8125,-0.4375,-2.33645833333,-0.75,-14.125,0.117471775382,-42.1875,-1.03859592689,-0.00983429252067,-1.8125,-0.00896233632807,0.4375,0.3125,0.5625,-1.8125,1.0,1.0,1.0
2014,1.0,BAL,CIN,1.0,-2.0,43.0,74.0,-30.6099999999999,-6.875,-0.1875,-2.484375,-1.3125,-26.6875,-0.509168743211,-34.125,-1.03294592311,-0.0336724892873,-2.1875,-0.0452525252525,1.1875,0.1875,-0.0625,-3.625,0.0,0.0,0.0
2014,1.0,CHI,BUF,0.0,-7.0,47.0,74.0,37.38999999999987,6.625,0.125,2.3125,0.875,-29.9375,0.299477749973,73.625,1.2239791158,0.071417227483,2.6875,0.0811558625281,-1.125,-0.125,-0.25,-15.375,0.0,0.0,0.0
2014,1.0,DAL,SF,0.0,4.5,51.0,70.0,-146.72199999999975,2.0625,-0.25,-1.546875,0.375,-43.5625,0.117774634606,60.9375,-0.486237631056,0.0547998461299,2.4375,-0.0149289099526,-0.25,0.25,0.125,1.375,0.0,0.0,0.0
2014,1.0,DEN,IND,0.0,-7.5,55.0,75.0,83.87200000000007,13.4375,0.125,0.83125,2.0625,8.125,-0.19870696742,107.4375,1.46443680794,0.0815883925162,7.3125,0.0878277796862,-0.75,0.0,0.75,26.5,1.0,0.0,0.0
2014,1.0,DET,NYG,0.0,-5.5,47.0,70.0,-22.585000000000036,6.3125,0.0,3.09166666667,0.9375,28.75,0.530903300009,55.875,0.500169690496,0.0119812617184,4.375,0.102850035384,-1.0625,-0.625,-0.625,8.6875,1.0,1.0,1.0
2014,1.0,HOU,WAS,0.0,-3.0,45.0,70.0,-14.615000000000009,-3.625,-0.0625,0.627083333333,-0.5,-26.3125,-0.566897015069,3.875,-0.0317196836305,0.00508321633662,-1.375,-0.0449479598416,-0.0625,0.1875,-0.1875,21.0,1.0,1.0,0.0
2014,1.0,KC,TEN,0.0,-3.5,43.0,69.0,36.69199999999978,4.25,0.25,0.814583333333,0.1875,10.125,0.55201661084,-9.75,-0.438622353257,-0.00549450549451,0.75,-0.066679075924,0.25,-0.5,-0.5,-7.875,0.0,0.0,0.0
2014,1.0,LAR,MIN,0.0,-3.5,43.5,70.0,37.92600000000016,-2.6875,0.0625,0.623958333333,-0.5625,-20.5625,-0.806945693071,-18.875,-0.0355079702906,-0.000376435159044,-1.6875,-0.0201463586669,-0.5,-0.5,-0.6875,19.625,0.0,0.0,0.0
2014,1.0,MIA,NE,1.0,5.0,47.0,89.0,-141.85199999999963,-7.9375,-0.25,-1.64375,-0.75,-39.0625,-0.267542522709,-32.5,-0.238837418774,-0.00408544039117,-6.25,-0.0253351961132,1.125,0.5,0.375,-1.6875,1.0,1.0,1.0
2014,1.0,NYJ,OAK,0.0,-5.5,40.0,76.0,95.00700000000006,-2.0,0.25,0.319791666667,-0.5,9.875,-0.19937709164,-25.5,-0.179792870906,-0.0200144508671,0.3125,0.039834604857,0.1875,0.125,-0.125,-4.6875,1.0,0.0,0.0
2014,1.0,PHI,JAX,0.0,-10.5,52.0,75.0,167.115,12.1875,0.375,-0.976041666667,1.75,81.625,1.79866666667,41.8125,2.33707969781,0.0207091934454,5.25,0.0785602503912,-0.25,-0.75,-0.5,3.0625,1.0,1.0,0.0
2014,1.0,PIT,CLE,1.0,-7.0,41.5,71.0,147.03200000000015,4.4375,0.25,2.20104166667,0.4375,0.0,-0.463985646771,-1.4375,0.92815223547,0.0868102018213,0.6875,0.0294186591655,-0.375,-0.375,-0.3125,-15.1875,1.0,0.0,1.0
2014,1.0,SEA,GB,0.0,-8.5,45.0,71.0,179.14399999999978,0.0,0.3125,-0.344791666667,-0.0625,3.25,-0.354970016821,-64.5,0.390977443609,-0.00639097744361,-2.75,-0.0394880174292,-0.0625,-0.4375,-0.375,23.875,1.0,1.0,1.0
2014,1.0,TB,CAR,1.0,-2.5,39.5,88.0,-140.52699999999982,-4.875,-0.5,-2.28645833333,-0.625,-25.875,-0.35652173913,-13.9375,-0.955047260223,-0.0511882922977,-3.125,-0.12528280543,0.25,-0.0625,0.125,29.0625,0.0,0.0,0.0
2014,2.0,BAL,PIT,1.0,-2.5,44.0,82.0,-36.42200000000025,-8.84375,-0.5,-1.74427083333,-0.84375,-18.21875,-0.0249913618271,-36.84375,-3.30168105183,-0.0890565706081,0.46875,0.0606308179838,0.15625,0.28125,0.65625,-25.21875,1.0,1.0,0.0
2014,2.0,BUF,MIA,1.0,-1.5,42.5,58.0,-41.0179999999998,-4.3125,-0.0625,0.0515625,-0.53125,28.09375,0.460684642859,-15.5,1.04302725531,0.0682797805643,-4.28125,-0.107597342724,-0.3125,-0.125,-0.96875,52.125,1.0,1.0,0.0
2014,2.0,CAR,DET,0.0,-2.5,44.0,70.0,92.47299999999996,-8.40625,0.15625,-0.6671875,-1.1875,25.8125,0.529279888,-104.96875,-2.11920788108,0.0252725017919,-1.46875,-0.12951546003,0.625,-0.1875,-0.46875,-22.9375,1.0,1.0,0.0
2014,2.0,CIN,ATL,0.0,-6.0,49.0,66.0,108.56500000000005,-4.59375,0.21875,0.8453125,-1.1875,-6.125,-1.05881250769,-75.34375,-1.01612393512,-0.0590994174674,-6.0,-0.140401530836,-0.96875,0.09375,-0.4375,-18.875,1.0,1.0,0.0
2014,2.0,CLE,NO,0.0,6.0,48.5,61.0,-173.08999999999992,-6.8125,-0.21875,-3.4296875,-1.09375,23.1875,0.70193955611,-94.9375,-1.01897013744,-0.109520764395,-5.3125,-0.261134745126,1.875,-0.25,-0.6875,17.21875,1.0,1.0,1.0
2014,2.0,DEN,KC,1.0,-11.5,50.5,85.0,170.40900000000033,16.0,0.5625,4.778125,2.4375,11.78125,-0.671176728242,106.25,1.71681522182,0.0706634106634,8.0,0.266331730219,-2.15625,-1.4375,-1.21875,29.5625,1.0,0.0,0.0
2014,2.0,GB,NYJ,0.0,-7.5,46.0,63.0,13.799999999999955,2.46875,-0.5,-3.7546875,0.53125,-66.6875,-1.07472874207,34.25,-0.372256709564,-0.00409757740747,1.71875,0.05287999038,0.4375,-0.1875,-0.625,-21.125,1.0,0.0,1.0
2014,2.0,IND,PHI,0.0,-3.0,54.0,70.0,-10.469000000000051,-6.59375,-0.46875,0.0614583333333,-0.40625,-71.21875,-0.772246725463,27.46875,-1.02863690983,0.0257578542324,-1.15625,-0.0637224154644,-1.4375,0.53125,-0.65625,-10.9375,0.0,0.0,1.0
2014,2.0,LAC,SEA,0.0,5.5,44.0,94.0,-135.56999999999994,-10.15625,-0.625,-1.04791666667,-1.0,-84.46875,-1.8416714029,57.625,-0.16554038282,-0.018049719888,-2.9375,0.0770529394459,-0.9375,0.5625,0.0625,-24.0625,1.0,1.0,1.0
2014,2.0,MIN,NE,0.0,5.5,48.5,58.0,-70.84300000000007,5.34375,0.3125,-1.57291666667,0.40625,48.5,0.928627364066,-48.625,1.05689525443,0.0761427054898,-3.15625,-0.0275986383051,-1.875,0.25,-0.625,-17.8125,0.0,0.0,0.0
2014,2.0,NYG,ARI,0.0,2.0,42.5,66.0,-88.39499999999998,-4.65625,-0.59375,-4.809375,-0.21875,-34.5,-0.968221445308,-87.9375,-1.95910843269,-0.0812030222599,-4.53125,-0.12806798257,-0.03125,1.21875,0.40625,2.3125,0.0,0.0,0.0
2014,2.0,OAK,HOU,0.0,3.0,40.0,67.0,-44.45699999999988,-0.0625,-0.4375,-2.77291666667,0.71875,-36.96875,-0.674586081572,-51.28125,-2.13040417133,-0.0116402325587,-3.5,-0.129765787277,1.0625,-0.0625,-0.5,-19.5625,0.0,0.0,1.0
2014,2.0,SF,CHI,0.0,-7.0,47.5,78.0,191.31999999999994,2.78125,0.625,-3.27916666667,0.3125,32.15625,-0.355390539054,-115.1875,0.814429121129,-0.0286538224859,-6.8125,0.0551378898325,-0.21875,-1.15625,-1.65625,21.78125,0.0,0.0,1.0
2014,2.0,TB,LAR,0.0,-5.5,38.0,88.0,-45.88000000000011,2.125,-0.09375,-3.2,0.875,10.625,1.22634595451,-51.53125,-1.40318107849,-0.0334045191261,0.59375,0.0910816431072,-0.65625,0.03125,0.5,-49.03125,0.0,0.0,0.0
